"ID","log2FoldChange","pvalue","padj","371-LV","372-LV","373-LV","378-LV","379-LV","380-LV","381-LV","383-LV","392-LV","393-LV","Gene.name"
"ENSMUSG00000007097",-0.142730736551218,0.0247042558680459,0.18516404335452,32305.1218883992,25373.5486672477,29006.8357821429,27370.325829769,29249.0777544923,31467.7203372766,31064.80492981,28273.1311112157,28622.891043414,25902.2686113244,"Atp1a2"
"ENSMUSG00000007122",0.904102923844475,0.0365304187456673,0.231389170816408,269.059246282666,440.239843916592,899.992881330047,177.251058779833,209.254905255065,196.391860608096,293.521696403594,404.650581063225,176.201107654395,220.36290302853,"Casq1"
"ENSMUSG00000007207",0.193966223608519,0.296698379299266,0.640015888158854,39.4019816731938,57.4883644976994,66.8472973451665,62.1529686630584,49.0365323219527,60.5476882507173,76.5708773226768,68.2543148781343,68.5226529767092,63.1136469838995,"Stx1a"
"ENSMUSG00000007216",-0.112973383355388,0.125086754116503,0.433353034162991,466.069154648636,432.675585430053,391.301252752194,414.353124420389,452.495525980791,464.97519566897,430.073094295701,425.370640936944,406.241442647633,415.052458131407,"Zfp775"
"ENSMUSG00000007279",-0.394403612506699,0.000144317859034509,0.00489467138720906,598.910121432546,400.905699786588,450.811651608257,585.849278694384,561.735325707913,659.814551450124,441.558725894103,471.686068889964,402.325862477536,443.934974547768,"Scube2"
"ENSMUSG00000007338",0.0731623305627718,0.222463533239695,0.565940880126794,1193.3171592453,1249.61550197631,1149.44742995957,1132.56520674906,1096.2820790393,1026.98194302178,1135.80134695304,1151.79156356852,1156.07504522134,1164.92816212655,"Mrpl49"
"ENSMUSG00000007379",0.23085574360974,0.175197367397705,0.509964277364094,84.4328178711297,130.105245968478,81.5210943233738,87.4745484887489,108.754289506113,86.1640178952515,67.6376083016979,119.445051036735,97.8895042524417,93.0658862304958,"Dennd2c"
"ENSMUSG00000007411",-0.0373080469235483,0.52594837696135,0.798608834899697,1446.61561285869,1405.43922679902,1489.39039328804,1473.25555349472,1387.10270142395,1512.13970144099,1371.89488536463,1299.26963678734,1364.57968927904,1443.0560979878,"Mark3"
"ENSMUSG00000007415",-0.0183859769286259,0.820245210758368,0.939021356729731,2494.70832536564,2417.53701229799,2460.30662667942,2632.29332097064,2029.91823404044,2732.40849541698,2479.62024396602,2262.14300738959,2480.52003775687,2579.10174369799,"Gatad1"
"ENSMUSG00000007458",-0.0267672388367277,0.611914195970935,0.844970440129015,1477.01142729229,1546.13443464865,1488.57518234481,1457.14182087837,1473.03801054262,1589.76494278806,1564.59825996003,1422.37116897826,1459.53250840391,1508.30919063217,"M6pr"
"ENSMUSG00000007476",0.131959761871005,0.0929647189807625,0.375639374067796,538.118492565333,662.629043420851,617.11468402794,570.886526979203,606.887776261791,651.275774901946,587.043392807189,722.764441477386,648.028518151164,600.114507762163,"Lrrc8a"
"ENSMUSG00000007564",0.00347160500397864,0.957986788096966,0.990579049249655,5903.54262554938,6042.32967904766,6000.76775314354,5594.91816057642,7061.7461645822,5905.72836168535,6116.73691679317,6370.808997643,6210.1101497749,6050.35232781247,"Ppp2r1a"
"ENSMUSG00000007570",-0.157661885389442,0.122710952082668,0.430067101821217,285.945809856892,251.133381753108,246.193704856589,246.309912849898,319.951235645216,249.953277137576,312.664415734264,247.421891433237,265.280556524117,261.012370577483,"Fance"
"ENSMUSG00000007589",-0.0656123331787841,0.497117325696026,0.777663854892336,300.580831621222,296.518932672344,315.486635031457,298.104053402447,361.705114652027,277.122111609052,327.978591198799,304.706762848814,278.985087119459,304.871006617142,"Tinf2"
"ENSMUSG00000007603",0.0324379229667779,0.675129872791239,0.874507018410678,807.177738847999,745.835886772784,727.168161364494,687.135597997146,787.4975784773,671.458337652185,721.042428121873,798.331718663892,797.7994596574,693.180393992659,"Dus3l"
"ENSMUSG00000007610",-0.151776001525912,0.11651847263925,0.419595841504711,575.26893242863,464.445471073519,427.985745197712,488.015902095125,585.039816316366,451.778904639967,450.491994915082,464.373106581592,494.341996474831,452.492757189652,"Gtpbp3"
"ENSMUSG00000007613",0.062273662045531,0.357366316262848,0.688481479162211,467.194925553584,550.678017820068,535.593589704566,508.733558316145,499.104507197697,520.089117025392,516.853421928069,508.250880431821,509.025422112697,522.024741154965,"Tgfbr1"
"ENSMUSG00000007617",-0.117273290772237,0.271159772943013,0.617908556196911,1132.52553037809,960.660827790502,1061.40464809033,1297.15547561605,1025.39758677192,1356.88921874684,1040.08775029969,997.000528041319,1049.37548558618,1322.17741817118,"Homer1"
"ENSMUSG00000007646",0.0529048762459742,0.788673561216882,0.925702025644135,51.7854616276262,51.4369577084679,48.9126565940243,44.8882551455422,43.6959198908489,36.4838634331245,53.5996141258738,34.1271574390671,51.8814372537941,49.2072501908369,"Rad51c"
"ENSMUSG00000007655",0.0114246959796439,0.891920388922647,0.967861762334764,8676.31636443728,10471.9594487651,8271.1302300495,8935.06473576523,7933.72252151514,8311.33459103115,8708.66111416578,8663.42268131747,7929.04984444778,7574.70736089817,"Cav1"
"ENSMUSG00000007656",0.0197358098429466,0.808015304322461,0.934538586905861,2538.61339065863,2753.39008910034,2163.56984334234,2266.2813943993,2063.41843929009,2352.04481281632,2269.05033132866,2318.20905175378,2176.08367953178,2242.13905217379,"Arpp19"
"ENSMUSG00000007659",0.210178256865201,0.0715093583617541,0.328956274609265,779.03346622429,916.788128568574,969.285811504914,948.408262562224,1116.18799810069,975.749283732713,1037.53538772227,1178.60575869921,1260.81681477145,1296.50407024553,"Bcl2l1"
"ENSMUSG00000007670",-0.0376562874278849,0.552507136041442,0.814729643393917,1399.33323485086,1273.82112913323,1288.84850125254,1286.79664750554,1369.62433346761,1418.21315941103,1383.38051696303,1343.14741063757,1495.75162497731,1277.24905930129,"Khsrp"
"ENSMUSG00000007682",-0.316132258170628,0.318672456351063,0.658229082829342,20.2638762890711,30.2570339461576,39.9453362184531,56.3980641572197,26.7030621555188,27.9450868849464,51.0472515484512,25.5953680793004,30.3457463182569,17.1155652837694,"Dio2"
"ENSMUSG00000007721",0.0195859182479413,0.724642755989075,0.896269390441511,1703.29137918692,1768.52363415291,1696.45397286941,1660.86544038506,1617.23454618242,1532.32226419123,1644.99768114884,1629.57176771546,1589.72554905965,1584.2595115789,"Ccdc124"
"ENSMUSG00000007739",-0.106310998572321,0.0997483023269923,0.388045859130789,3029.44950521613,2936.44514447459,2920.08559866325,3008.66407565249,3507.81134679315,3150.80854627771,2904.58861310687,2994.65806527814,2988.56656482705,2672.16762992849,"Cct4"
"ENSMUSG00000007777",-0.0742813531040197,0.465936402688022,0.759806192401304,525.735012610901,488.651098230445,463.039815756763,517.941405525487,424.335933162244,454.88391429385,385.406749190807,437.558911450897,405.262547605109,397.936892847637,"0610009B22Rik"
"ENSMUSG00000007783",-0.0827361809441815,0.566338730525117,0.820929856787404,90.0616723958716,75.6425848653939,100.27094601775,81.7196439829101,96.6165339808771,84.61151306831,107.199228251748,82.8802394948773,87.1216587846731,84.5081035886112,"Cpt1c"
"ENSMUSG00000007805",-0.570788138423001,0.203382900719676,NA,14.6350217643291,15.1285169730788,11.4129532052723,10.3588281105097,9.71020442018865,10.8675337885903,12.7618128871128,3.65648115418577,3.91558017009767,5.34861415117792,"Twist2"
"ENSMUSG00000007812",0.104565572656035,0.117258277916896,0.421328213776933,712.612982832334,841.14554370318,855.156279452191,801.082707212753,795.75125223446,801.868743115269,849.936738281713,794.675237509706,904.499019292562,858.987432679174,"Zfp655"
"ENSMUSG00000007815",0.00772073066860308,0.869071396195872,0.958760438044725,6584.63402304316,7021.14472720586,6410.00364664688,6308.52631930043,6515.54716594658,6541.47908831788,6378.35408097898,6490.25404867973,6462.6650707462,6136.99987706155,"Rhoa"
"ENSMUSG00000007817",-0.0498371557788565,0.547798702296788,0.811483183265202,2178.36670107515,1978.8100200787,2173.35237466114,2288.15003152148,1908.05516856707,2626.83816718496,2187.37472885113,2192.66986546006,2174.12588944673,2281.7187968925,"Zmiz1"
"ENSMUSG00000007827",0.0425175133656585,0.724033427495684,0.896046702749055,167.739864837311,148.259466336172,173.639930908786,166.892230669323,168.472046690273,163.013006828854,150.589392067931,151.134554373012,154.665416718858,211.805120386646,"Ankrd26"
"ENSMUSG00000007833",0.179964030398876,0.0686505021943871,0.32235348950347,439.050652929874,482.599691441213,459.778971983828,385.578601891196,502.503078744763,368.719896398599,409.654193676321,492.406128763683,521.751057665514,438.58636039659,"Aldh16a1"
"ENSMUSG00000007836",-0.0968940420754979,0.223125339925018,0.566471679812524,3674.51623375156,3136.14156851923,3720.62274491878,3533.51136658499,4464.75199240274,3921.62719285415,3726.44936303694,3721.07898790971,3900.8967444598,3592.12926393109,"Hnrnpa0"
"ENSMUSG00000007837",0.126909228297169,0.247433297415209,0.593164025907557,177.871802981846,213.312089320411,202.987524865201,202.572638605524,163.131434259169,164.565511655796,205.465187482516,203.544117583008,185.011163037115,185.062049630756,"Prrg2"
"ENSMUSG00000007850",-0.0280237440052561,0.618635658828344,0.847609247652959,5592.82985578363,5574.85850457953,5281.75170121139,5051.65517522525,5517.8236617722,5141.89598683014,5423.77047702294,5310.42946292913,4769.17664717896,5288.70967268473,"Hnrnph1"
"ENSMUSG00000007867",0.221795922369459,0.0582129157540718,0.296589737725508,524.609241705952,745.835886772784,582.060613468889,504.129634711474,598.63410250463,419.952555687667,513.024878061935,619.16414210879,548.181223813674,501.700007380489,"Ift43"
"ENSMUSG00000007872",0.0435427756023905,0.590728922868007,0.832854233864014,1236.09645363334,1376.69504455017,1332.05468124393,1199.32209901679,1453.13209148123,1267.62019119771,1477.81793232766,1539.37856591221,1324.44499253554,1272.97016798035,"Id3"
"ENSMUSG00000007877",0.461371514578753,4.40121243125727e-06,0.000317291271070784,35180.3407796374,62837.80809938,60403.870049847,43198.6151826279,44075.5888836783,38686.091530141,54926.8426661335,58914.4431832924,59516.8185854846,55813.8583903719,"Tcap"
"ENSMUSG00000007880",-0.0379341826476892,0.566812455027766,0.821013203865359,2088.30502867927,1892.57747333216,2129.33098372652,2146.57938067785,2036.71537713457,2409.48749141316,2154.19401534464,2165.85567032937,2231.88069695567,2125.53926367811,"Arid1a"
"ENSMUSG00000007888",-0.546811912300939,0.249804146019524,0.595736180701713,3.37731271484519,10.5899618811551,12.2281641485061,40.2843315408712,18.9348986193679,28.7213392984172,11.4856315984015,9.75061641116204,21.5356909355372,16.0458424535338,"Crlf1"
"ENSMUSG00000007891",-0.0701818014819352,0.157976001376675,0.48718948219981,19061.5529625862,19493.094119812,17862.0869771944,19414.7458408976,21468.7764628161,19619.7797504728,19413.269763876,19237.9661792227,19256.8232765403,18455.9279900545,"Ctsd"
"ENSMUSG00000007892",0.20365007547506,0.0112196201012346,0.113663122485603,10479.8013541646,13541.5355426028,11115.401210992,9715.42978675696,9516.48584200589,9365.48536852441,10197.9646780918,11594.7017399231,10534.8684476478,9965.53788647471,"Rplp1"
"ENSMUSG00000007946",0.467199379520348,0.172426823317909,0.50690488279321,12.3834799544323,34.7955890380812,13.0433750917398,16.1137326163485,14.565306630283,13.1962910290025,15.3141754645354,24.3765410279051,12.7256355528174,17.1155652837694,"Phox2a"
"ENSMUSG00000007950",-0.0400432385016325,0.651581605608188,0.86324150394984,720.493379166973,665.654746815466,703.527044010716,639.945381049268,825.367375716035,612.463154228409,662.338088841154,649.634818393671,688.163214894665,666.437323236769,"Abhd8"
"ENSMUSG00000007987",-0.0426898715797023,0.711697215209076,0.891043162173054,247.669599088647,298.031784369652,248.63933768629,262.423645466247,237.414498073613,245.295762656752,315.216778311686,251.078372587423,206.546853972652,264.221539068189,"Ift22"
"ENSMUSG00000007989",-0.762179604929812,0.0231722793516476,0.178063812958104,29.2700435286583,16.6413686703867,12.2281641485061,20.7176562210195,22.3334701664339,25.6163296445342,14.0379941758241,17.0635787195336,5.8733702551465,16.0458424535338,"Fzd3"
"ENSMUSG00000008035",0.448487558682835,0.000181393150534797,0.00587186547815785,3164.54201380994,4937.94794001291,5045.3405276736,3603.72120155622,3285.44766557083,3559.89356817679,5328.0568803696,5150.76311919635,5368.2604132039,5331.49858589415,"Mid1ip1"
"ENSMUSG00000008036",0.021054442288628,0.856580959996454,0.954000245956483,953.527956491291,1220.87131972746,988.850874142524,938.049434451715,1334.66759755493,874.060217568047,986.48813617382,1068.91132407364,952.464876376258,946.704704758492,"Ap2s1"
"ENSMUSG00000008090",0.00373160688791424,0.962523581327131,0.991215398663074,485.207260032758,497.728208414292,535.593589704566,461.543341368267,532.604712447348,516.984107371509,581.938667652344,482.655512352521,530.561113048234,534.861415117792,"Fgfrl1"
"ENSMUSG00000008129",0.0105614828519351,0.980791514487543,NA,15.7607926692775,6.05140678923151,8.15210943233738,5.75490450583874,5.82612265211319,13.1962910290025,8.93326902097896,9.75061641116204,10.7678454677686,13.9063967930626,"4930432K21Rik"
"ENSMUSG00000008136",-0.0194747562589144,0.801091927314118,0.931600752964396,48091.8072884905,50647.2491224731,43100.2025687677,47496.3778675883,44519.8307359019,40475.353343191,41015.1904378918,41668.0404060496,40056.3851400992,43163.3162000058,"Fhl2"
"ENSMUSG00000008140",0.0572231587747916,0.218676542179056,0.561990546464898,2581.39268504667,2632.36195331571,2678.78315946606,2518.34621175503,2472.70355560104,2425.01253968257,2627.65727345653,2532.72261279934,2707.62368762254,2566.26506973517,"Emc10"
"ENSMUSG00000008153",-2.5738973256841,NA,NA,1.1257709049484,7.56425848653939,4.89126565940243,6.90588540700649,11.6522453042264,8.53877654817808,154.417935934065,4.87530820558102,6.85226529767092,6.41833698141351,"Clstn3"
"ENSMUSG00000008167",-0.0144080660518211,0.935853835527102,0.982327269295277,81.0555051562845,99.8482120223199,101.901367904217,82.8706248840779,121.863065473368,69.8627172123661,108.475409540459,71.9107960323201,94.9528191248685,93.0658862304958,"Fbxw9"
"ENSMUSG00000008200",0.0898590760516555,0.240800326234286,0.585219771057821,591.029725097908,593.037865344688,585.321457241824,532.904157240667,619.996552229045,509.221583236802,593.424299250745,644.75951018809,612.788296620285,597.975062101692,"Fnbp4"
"ENSMUSG00000008206",-0.027342973555724,0.658132974120492,0.867071455177903,1447.74138376364,1316.18097665785,1339.39157973303,1294.85351381372,1477.4076025317,1276.93522015936,1318.29527123875,1393.11931974478,1316.61383219534,1330.73520081307,"Cers4"
"ENSMUSG00000008226",-0.0961430628107319,0.218296038110547,0.561467041834487,974.91760368531,860.812615768183,932.601319059396,1046.24163916148,967.13636025079,1040.95448646425,971.173960709284,911.682634443651,863.385427506536,1105.02368363336,"Scrn3"
"ENSMUSG00000008301",0.0515117637921771,0.603768124927506,0.839782992664104,562.885452474198,541.60090763622,516.028527066956,500.67669200797,391.321238133603,503.787816342507,535.996141258738,527.752113254145,505.109841942599,483.514719266484,"Phax"
"ENSMUSG00000008305",0.032719048520351,0.711507748371655,0.891043162173054,298.329289811325,305.596042856191,324.453955407028,293.500129797776,342.28470581165,312.829722628706,357.330760839158,340.052747339276,318.140888820436,354.078256807978,"Tle1"
"ENSMUSG00000008307",0.492999867924693,0.0566207679997055,0.292776064053917,32.6473562435035,22.6927754596182,52.1735003669592,24.1705989245227,33.5002052496508,38.036368260066,48.4948889710287,48.7530820558102,52.8603322963185,68.4622611350774,"1700109H08Rik"
"ENSMUSG00000008318",-0.272447003467779,0.122014397585494,0.429573750275213,132.840966783911,101.361063719628,105.977422620386,168.043211570491,124.290616578415,110.227842712844,82.9517837662332,81.6614124434821,97.8895042524417,124.087848307328,"Relt"
"ENSMUSG00000008333",0.179852701355559,0.0489267669445689,0.270821269700965,516.728845371313,617.243492501614,510.32205046432,525.998271833661,421.422871836187,440.911370851377,497.710702597399,519.220323894379,508.046527070173,560.534763043446,"Snrpb2"
"ENSMUSG00000008348",-0.149213881094456,0.212932101120653,0.556319150052554,7574.1866484928,4853.22824496367,4495.07314099083,4965.33160763767,6615.07676125352,5724.08529693319,5635.61657094901,6080.72815941093,5812.67876250999,6277.13356782241,"Ubc"
"ENSMUSG00000008373",0.112220677695569,0.154454774222406,0.481799455627292,624.802852246359,776.092920718941,665.21212967873,637.643419246932,656.409818804753,591.504339064699,641.919188221774,606.975871594837,639.218462768445,727.411524560197,"Prpf31"
"ENSMUSG00000008384",0.0651326426185769,0.733058166718734,0.899719275851128,167.739864837311,311.647449645423,251.084970515991,209.47852401253,305.871439235942,177.761802684798,236.093538411587,229.139485662308,213.399119270323,149.761196232982,"Sertad1"
"ENSMUSG00000008393",-0.103840789245376,0.17983723581936,0.515800705387721,721.619150071921,777.605772416249,807.874044744634,796.478783608082,921.012889254894,830.590082413686,826.96547508491,789.799929304125,723.403436425544,725.272078899726,"Carhsp1"
"ENSMUSG00000008398",-0.22107632027059,0.0526525050062342,0.282434698852636,1688.65635742259,1505.28743882134,1154.33869561897,1473.25555349472,1250.6743293203,1476.43209042134,1170.25824174824,1174.94927754503,1187.39968658212,1039.77059098899,"Elk3"
"ENSMUSG00000008429",-0.0545904750059834,0.355585085321045,0.68729473369193,1241.72530815808,1143.71588316476,1222.00120390737,1300.60841831956,1292.42820832711,1349.12669461214,1278.7336512887,1343.14741063757,1290.18366604718,1222.69319495927,"Herpud2"
"ENSMUSG00000008435",-0.233985698506929,0.00226801476487397,0.0386806678128163,836.447782376658,682.296115485853,766.298286639714,820.649382532604,899.164929309469,877.16522722193,719.766246833162,675.230186472971,687.184319852141,726.341801729962,"Rdh13"
"ENSMUSG00000008450",0.248228824237944,0.131177865607684,0.444497567770996,973.791832780362,1081.68896357513,966.024967731979,882.802351195663,435.502668245461,889.585265837462,862.698551168825,955.56040829388,847.723106826145,944.565259098021,"Nutf2"
"ENSMUSG00000008475",0.0150587382207941,0.880934697351706,0.963947078583094,936.641392917065,1311.64242156593,999.448616404563,1108.39460782454,1105.99228345949,938.489167886118,1026.04975612387,990.906392784342,972.042777226746,907.124960039776,"Arpc5"
"ENSMUSG00000008496",0.148821031247834,0.368035659961608,0.69832813443143,72.0493379166973,59.0012161950072,74.9994067775039,73.6627776747359,60.6887776261791,63.6526979046002,68.9137895904091,63.3790066725533,92.0161339972952,79.1594894374333,"Pou2f2"
"ENSMUSG00000008540",-0.0191256405238976,0.816096084369119,0.937375401520668,1158.4182611919,1122.53595940245,1142.11053147047,1298.30645651722,1139.49248870914,988.169322348245,1258.31475066932,1193.23168331595,1057.20664592637,1240.87848307328,"Mgst1"
"ENSMUSG00000008575",0.151823331283111,0.0135540669991673,0.128505299764024,6924.61683633758,7829.00753356827,7158.36729253545,6229.10863711985,6472.82226649775,7015.7693129485,7317.62350947048,7838.27676752289,7855.63271625845,7047.33400559203,"Nfib"
"ENSMUSG00000008604",-0.0986189153609432,0.10035988372676,0.38900533632583,2629.80083395945,2193.63496109642,2466.82831422529,2527.55405896437,2614.47254013579,2791.40367884076,2446.43953045952,2404.74577240284,2533.38037005319,2548.07978162116,"Ubqln4"
"ENSMUSG00000008658",-0.0105075296434362,0.887160759092597,0.966546763593222,1573.82772511786,1370.64363776094,1733.13846531493,1572.23991099514,1638.59699590683,1730.26662962627,1462.50375686313,1540.5973929636,1629.86024580315,1640.95482158139,"Rbfox1"
"ENSMUSG00000008668",0.0917495628053786,0.300319442076058,0.642297414067529,4812.67061865439,5800.2734074784,4645.07195454584,4404.80390876897,4509.41893273561,4110.25652932754,4395.16835832165,4825.33629647382,4143.66271500586,4288.51882641446,"Rps18"
"ENSMUSG00000008682",0.0766803117575492,0.366400366493919,0.696711604127008,6021.74857056897,6529.4679255808,5567.0755313432,5417.66710179659,4680.31853053093,5925.13467202211,5867.88156549447,6392.74788456811,5544.4615208583,5401.03056985947,"Rpl10"
"ENSMUSG00000008683",0.0853039819180449,0.286949220438676,0.630747270084896,3513.53099434394,4220.85623548898,3297.52826538047,3352.80736510165,3255.83154208925,3070.07829527675,3315.51898807191,3516.31604327531,3174.55662290669,3314.00132806984,"Rps15a"
"ENSMUSG00000008690",-0.126899439111307,0.0348879754656736,0.225284836812742,1920.56516384196,1868.37184617523,1726.61677776906,1947.45968477583,2212.95558736099,1967.79986814831,1897.68157631367,1862.36773453195,1808.99803858512,1865.59661593086,"Ncaph2"
"ENSMUSG00000008730",0.106893255475047,0.18801317573118,0.526698070478018,1757.32838262445,1715.57382474713,1949.16936527187,1934.79889486298,1641.9955674539,1985.65367365814,1943.62410270728,2120.75906942774,1975.41019581427,2201.48958462483,"Hipk1"
"ENSMUSG00000008734",0.234141150177916,0.0140779432767202,0.131815666657086,513.351532656468,739.784479983552,674.179450054301,517.941405525487,489.879812998517,552.691718391163,547.481772857139,560.660443641817,567.759124664162,542.349474929441,"Gprc5b"
"ENSMUSG00000008763",0.0248396527084416,0.685965045928783,0.87921123253416,828.567386042019,792.734289389328,814.395732290504,833.31017244545,772.932271847017,849.220140336983,765.708773226768,805.644680972264,861.427637421487,839.732421734934,"Man1a2"
"ENSMUSG00000008822",0.0668123873584168,0.595646544486692,0.836517352096264,288.197351666789,299.54463606696,258.421869005095,272.782473576756,216.052048349197,203.378132329332,216.950819080918,244.984237330446,220.251384567994,228.920685670415,"Acyp1"
"ENSMUSG00000008845",-0.0939987275418721,0.525854940666763,0.798548212025043,332.102416959777,329.801670013117,274.72608786977,483.411978490454,402.973483437829,454.88391429385,386.682930479518,397.337618754853,478.67967579444,450.353311529181,"Cd163"
"ENSMUSG00000008855",0.0784797577579334,0.326073424894992,0.663797081697184,3525.91447429837,3260.19540769848,3542.09154835059,2999.45622844315,3966.61850564706,3363.50170756869,3420.16585374623,3772.26972406831,3943.96812633088,3730.12350903148,"Hdac5"
"ENSMUSG00000008859",-0.104791841031294,0.12338251242104,0.431102138342118,1381.32090037168,1337.36090042016,1215.4795163615,1206.2279844238,1416.23331468451,1346.79793737172,1230.23876231767,1196.88816447014,1157.05394026386,1232.32070043139,"Rala"
"ENSMUSG00000008892",0.118360192449512,0.0673594234517121,0.319213933366116,7219.56881343406,8114.93650435946,7859.44870371647,6841.43047654109,8079.37558781797,6574.08168968365,6924.55967254741,7476.2851332585,7313.32486269992,7939.48284600851,"Vdac3"
"ENSMUSG00000008932",0.22855532055745,0.609309959423226,0.84343369023059,4.50308361979358,6.05140678923151,13.0433750917398,8.05686630817424,9.22469419917922,12.4200386155317,26.7998070629369,18.2824057709288,13.7045305953418,18.1852881140049,"Slc1a7"
"ENSMUSG00000008958",-0.0814576141552645,0.322153822332235,0.660643327011674,793.668487988619,732.220221497013,697.82056740808,676.776769886636,799.635334002535,634.974474219061,701.899708791204,675.230186472971,661.733048746506,649.321757953,"Vps72"
"ENSMUSG00000008976",-0.105056220802337,0.0874503246637785,0.362731190140214,1507.4072417259,1304.07816307939,1452.70590084252,1564.18304468697,1522.56005308558,1638.66884483672,1429.32304335663,1422.37116897826,1413.52444140526,1528.63392440665,"Gabpa"
"ENSMUSG00000008999",-0.798633377803216,1.57917873307362e-05,0.000902915104737838,74.3008797265941,40.8469958273127,37.4997033887519,61.0019877618906,74.2830638144432,76.072736520132,52.3234328371625,41.4401197474387,39.1558017009767,38.510021888481,"Bmp7"
"ENSMUSG00000009013",0.182413981675587,0.124722025196611,0.432935385928849,586.526641478114,904.685314990111,791.569825879959,741.23170035203,626.308185102168,654.380784555829,669.995176573422,816.614124434821,644.112937981067,566.95310002486,"Dynll1"
"ENSMUSG00000009030",-0.0792537312377032,0.270844155725928,0.61766857080193,559.508139759353,505.292466900831,497.27867537258,515.639443723151,554.452672392772,530.956650813982,477.291801978019,482.655512352521,490.426416304733,529.512800966614,"Pdcl"
"ENSMUSG00000009035",-0.0289032430068656,0.604902683587161,0.84046696489553,1477.01142729229,1437.20911244248,1394.82592387293,1470.95359169238,1439.05229507196,1514.4684586814,1350.19980345653,1485.75017565082,1460.51140344643,1338.22326062472,"Tmem184b"
"ENSMUSG00000009073",0.00622607560636583,0.925414349518044,0.978908142809116,3623.85654302888,3381.22354348311,4023.0660048585,3977.78999443574,3684.05155701957,3943.36226043133,3772.39188943054,3678.42004111088,3765.80922859143,4221.12628810962,"Nf2"
"ENSMUSG00000009076",-0.103718209854059,0.352907738009871,0.686167803385473,328.725104244931,293.493229277728,306.519314655885,301.55699610595,347.139808021744,268.583335060874,250.131532587411,277.892567718118,242.765970546055,278.127935861252,"Zmat5"
"ENSMUSG00000009079",0.0640328446705495,0.248223187124355,0.594103387563232,3219.70478815241,3264.7339627904,3245.35476501351,3044.34448358869,2880.04663102795,2917.93282223649,3296.37626874124,3276.20711415045,3215.67021469271,3035.87339220859,"Ewsr1"
"ENSMUSG00000009090",-0.287458060533091,0.000323386894722302,0.0092801386038506,2507.09180532008,1886.52606654292,1943.46288866923,2375.62458001023,2671.76274621491,2461.4964031157,1948.72882786212,2017.15877005915,2040.99616366341,1925.50109442405,"Ap1b1"
"ENSMUSG00000009097",-0.00422911965538614,0.989838202322616,0.997929704989893,14.6350217643291,19.6670720650024,22.8259064105447,9.20784720934198,26.7030621555188,23.287572404122,25.5236257742256,23.1577139765098,23.493481020586,11.7669511325914,"Tbx1"
"ENSMUSG00000009112",-0.0431644483653988,0.595138376160582,0.836275893356344,2317.96229328875,1989.39998195986,2463.56747045236,2488.42070832467,2375.60151139915,2646.24447752173,2411.98263566432,2217.04640648797,2526.52810475552,2672.16762992849,"Bcl2l13"
"ENSMUSG00000009145",-0.010393335367166,0.968501728020143,0.992031751472911,28.1442726237099,34.7955890380812,32.6084377293495,36.8313888373679,42.7248994488301,18.6300579232976,52.3234328371625,37.7836385932529,38.1769066584523,33.1614077373031,"Dqx1"
"ENSMUSG00000009185",-0.117470732486821,0.843299238739227,0.949228455880676,3.37731271484519,15.1285169730788,16.3042188646748,9.20784720934198,8.73918397816979,11.643786202061,66.3614270129866,9.75061641116204,22.5145859780616,25.673347925654,"Ccl8"
"ENSMUSG00000009207",-0.219939998714816,0.0568569517488505,0.293435912668821,327.599333339983,257.184788542339,322.82353352056,359.106041164337,371.900829293225,377.258672946777,339.464222797201,241.327756176261,327.92983924568,371.193822091748,"Lnpk"
"ENSMUSG00000009210",1.10012548379439,3.56172579635969e-09,7.38185101426225e-07,114.828632304736,154.310873125404,185.052884114058,73.6627776747359,94.1889828758299,58.2189310103051,80.3994211888107,132.852148602083,204.589063887603,222.502348689002,"Prr29"
"ENSMUSG00000009216",-0.327844813712105,0.2027953099979,0.54506645253763,40.5277525781422,19.6670720650024,30.978015842882,27.623541628026,26.7030621555188,38.8126206735367,25.5236257742256,24.3765410279051,29.3668512757325,20.3247337744761,"Fam163b"
"ENSMUSG00000009281",0.40136926060908,0.000228180434888191,0.00704997231850202,380.510565872558,535.549500846989,541.300066307202,359.106041164337,342.770216032659,345.432323994477,490.053614865132,432.683603245316,501.194261772502,508.118344361903,"Rarres2"
"ENSMUSG00000009291",-0.0336850648045642,0.514232404652832,0.791219607356945,3371.68386032044,3375.17213669388,3488.28762609716,3315.97597626428,3538.39849071674,3486.14958889707,3215.97684755243,3368.83797005649,3167.70435760901,3152.47318070427,"Pttg1ip"
"ENSMUSG00000009292",0.389057645368272,0.328682869233058,0.66661245685851,19.1381053841227,10.5899618811551,13.8585860349735,14.9627517151807,6.79714309413206,6.21001930776587,15.3141754645354,20.7200598737193,19.5779008504883,12.836673962827,"Trpm2"
"ENSMUSG00000009293",-0.0465170237812053,0.354866881163318,0.687125790528117,2627.54929214955,2482.58963528223,2532.86040062722,2760.05220100026,2480.47171913719,2622.95690511761,2426.02062984014,2490.06366600051,2458.98434682134,2536.31283048857,"Ube2g2"
"ENSMUSG00000009376",-0.376350998469274,0.168220678818846,0.500372548288484,27.0185017187615,34.7955890380812,35.8692815022845,35.6804079362002,31.5581643656131,38.8126206735367,54.8757954145851,21.9388869251146,16.6412157229151,34.2311305675387,"Met"
